wave flux flux_err
4230.93101390273 0.0458533318655135 0.005463126378659171
4231.034647260517 0.046238328969305256 0.005469450144686023
4232.4387403549035 0.04393380307057634 0.005491470465453053
4232.542093298772 0.04408437450573802 0.005497586626032592
4233.946466807077 0.04924482043706695 0.005569063393700314
4234.0495393370265 0.049038770792304 0.005566012524789036
4235.45419325925 0.0397806311248067 0.0054418507086587955
4235.556985375281 0.03927279714512245 0.005432311595162393
4236.961919711423 0.035715760530040164 0.005330453153464705
4237.064431413536 0.03558096245144953 0.00532776110874794
4238.469646163597 0.035326301127729984 0.005302386379790861
4238.571877451791 0.03529391285739223 0.005297183733822392
4239.97737261577 0.0345847191500384 0.005233555218298802
4240.079323490046 0.03467395072842955 0.005232269614452276
4241.485099067943 0.03569909140935 0.005224015387343448
4241.5867695283005 0.03587506304476547 0.005230425350579894
4242.992825520117 0.03704549920911424 0.005328641440331121
4243.094215566555 0.03698990855851021 0.005338105997635846
4244.50055197229 0.0398602844448486 0.005514091332778437
4244.60166160481 0.03990653969043978 0.005534350202049946
4246.008278424463 0.03766964554648261 0.005781419012358911
4246.109107643065 0.038270585236730006 0.005787745790997346
4247.5160048766365 0.04645168132081897 0.005867317681514837
4247.61655368132 0.04614573442740397 0.005858501184501449
4249.02373132881 0.04206823162170662 0.005672070882669336
4249.123999719574 0.04141311481277278 0.005652914052724689
4250.531457780983 0.028086220558675767 0.005320779967503755
4250.631445757829 0.02783470866013156 0.0053095025871924394
4252.039184233156 0.027550678938127567 0.0052292727763264615
4252.138891796084 0.027607589969749317 0.005233738711016388
4253.54691068533 0.030235926882433616 0.005341527395780552
4253.646337834339 0.030422777591284176 0.005347352232558703
4255.054637137503 0.03459864580972597 0.00545939810565199
4255.1537838725935 0.03475967419027373 0.005464203863665998
4256.562363589676 0.03342823467773592 0.005475286622757301
4256.661229910848 0.03328780665016001 0.005474884836461574
4258.07009004185 0.03257707370847024 0.005465096131253786
4258.168675949103 0.03304449085432837 0.0054720398769157385
4259.577816494023 0.038922781905906666 0.005544861377092785
4259.676121987358 0.038606115545822786 0.005537552931550725
4261.085542946196 0.03927647104918735 0.005497203242136358
4261.183568025613 0.03992418880371415 0.005503563355213096
4262.59326939837 0.042853620957261786 0.005566073732243918
4262.691014063867 0.04247735508528329 0.005562008428162458
4264.100995850543 0.03726768410191353 0.005507574615288711
4264.198460102122 0.036929321787251106 0.005508350168421703
4265.608722302716 0.03378400076091094 0.005519807410712988
4265.705906140377 0.033731319649298756 0.005521294543522014
4267.1164487548895 0.03229577761722385 0.005551702600993763
4267.213352178632 0.03274512015357017 0.005558751670343538
4268.624175207063 0.04001581592602877 0.005630896350109605
4268.720798216887 0.039944093063820414 0.005628490800187541
4270.131901659236 0.037454067414380364 0.005562088342916269
4270.228244255141 0.03733561037087694 0.005560792018973871
4271.639628111409 0.0402060405261069 0.005615493031557145
4271.735690293396 0.04014339733299059 0.005613283372549952
4273.147354563583 0.02816872868080942 0.005459477794540243
4273.243136331651 0.028016108023532618 0.005454684350344638
4274.655081015756 0.03432743585309594 0.0055513672348066175
4274.750582369906 0.03458323458903335 0.005565175285450934
4276.162807467929 0.04009778262203268 0.005805925203224473
4276.2580284081605 0.04020430575367092 0.005817356743120382
4277.670533920103 0.04208469776380823 0.005944526074099469
4277.765474446415 0.04224284257007384 0.005946014709957715
4279.178260372276 0.03837809344589346 0.00580524039069925
4279.27292048467 0.03794233613405933 0.005792990405428852
4280.685986824449 0.03564336500364868 0.005628024897407159
4280.780366522925 0.035873513202099326 0.005628711932624163
4282.1937132766225 0.039548305755126786 0.005671513631608975
4282.28781256118 0.03968476354453789 0.005669560730918333
4283.701439728796 0.04175637363620301 0.005703358453670366
4283.795258599434 0.0418631185202443 0.005703149626036875
4285.209166180969 0.04264642263180166 0.005695838850199238
4285.302704637689 0.04242575714114209 0.005692468436917484
4286.716892633142 0.042523063275481186 0.005664514909437532
4286.810150675944 0.042224588107840466 0.005660733800885215
4288.224619085316 0.031186716091489642 0.005529322426268275
4288.317596714199 0.03176381563778118 0.005534887834847294
4289.732345537489 0.043292091237998306 0.005685970375429623
4289.825042752454 0.04350058577921778 0.00569536006051967
4291.240071989662 0.046410040382406016 0.0058238506031660295
4291.332488790708 0.04654390045596815 0.005823407228198139
4292.747798441836 0.050117468068386795 0.0058390671083107335
4292.839934828963 0.049707351568167024 0.005836478425852961
4294.255524894009 0.0398301518690355 0.005754690799388394
4294.347380867218 0.03968622493128671 0.005756248577822599
4295.763251346182 0.03571609922539186 0.005739733595260009
