wave flux eflux model mask
3696.000000000022 3.3061649799346924 5.855598061613045 1.5871080160140991 0
3696.800000000022 -0.4560583531856537 4.8022715470679636 1.608723759651184 0
3697.600000000022 -3.7124831676483154 4.754169489593667 1.6346523761749268 0
3698.4000000000224 -1.1761274337768555 4.817945876303551 1.6601613759994507 0
3699.2000000000226 -2.0026779174804688 4.807029173735761 1.6799088716506958 0
3700.0000000000227 4.876175880432129 4.934278610712486 1.6916775703430176 0
3700.800000000023 0.799811065196991 4.75905745846392 1.69541335105896 0
3701.600000000023 0.9854974746704102 5.039902080252028 1.6922813653945923 0
3702.4000000000233 7.130795478820801 5.023818484289241 1.6844004392623901 0
3703.2000000000235 5.43722677230835 4.708622420403378 1.6733639240264893 0
3704.0000000000236 5.201523780822754 4.260397956950471 1.6600894927978516 0
3704.800000000024 3.4102354049682617 4.502833643202746 1.6460905075073242 0
3705.600000000024 -0.8515464663505554 4.439352222693919 1.6334072351455688 0
3706.400000000024 -0.2171248197555542 4.741439070466484 1.6238576173782349 0
3707.2000000000244 1.0155704021453857 4.652846347801923 1.6180318593978882 0
3708.0000000000246 -7.327773094177246 4.243606137248354 1.6163064241409302 0
3708.8000000000247 8.148138046264648 4.584804457936901 1.6182763576507568 0
3709.600000000025 5.377806186676025 4.545436190324325 1.6230522394180298 0
3710.400000000025 -5.027726650238037 3.783162050649631 1.6298494338989258 0
3711.2000000000253 2.7495250701904297 4.1165340582428165 1.6390793323516846 0
3712.0000000000255 -4.248795032501221 4.955349370667005 1.651926040649414 0
3712.8000000000256 0.2751390337944031 4.42191546411845 1.6698453426361084 0
3713.600000000026 2.574143648147583 3.9668648669443214 1.6937904357910156 0
3714.400000000026 2.4171640872955322 5.0866163658428505 1.7246888875961304 0
3715.200000000026 -2.7054672241210938 4.868810439021973 1.7595943212509155 0
3716.0000000000264 -2.1968657970428467 4.5509597661230785 1.7918753623962402 0
3716.8000000000266 8.481062889099121 4.212662402093057 1.8126999139785767 0
3717.6000000000267 1.1297729015350342 4.455666800316929 1.8162270784378052 0
3718.400000000027 0.14298611879348755 4.097071140022348 1.7989929914474487 0
3719.200000000027 -4.758410930633545 4.847582964677761 1.763410210609436 0
3720.0000000000273 3.5761866569519043 3.942279098236777 1.7155832052230835 0
3720.8000000000275 1.0618839263916016 3.7593212186646676 1.663315773010254 0
3721.6000000000276 -0.17081746459007263 3.4825567957722194 1.6122629642486572 0
3722.400000000028 0.9899734854698181 3.7061526317568187 1.5639867782592773 0
3723.200000000028 -0.8727975487709045 3.70501001026112 1.5199557542800903 0
3724.000000000028 -2.1204276084899902 4.093341598290614 1.482015609741211 0
3724.8000000000284 -0.9236695170402527 4.044400325764141 1.4502613544464111 0
3725.6000000000286 -3.377354621887207 3.8970288285718278 1.4263834953308105 0
3726.4000000000287 -4.63869571685791 4.3469435813914465 1.4119534492492676 0
